"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","BGR","Bulgaria","2021","2021",193304.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","HRV","Croatia","2017","2017",48977.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","HRV","Croatia","2018","2018",50349.4,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","HRV","Croatia","2019","2019",52071.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","HRV","Croatia","2020","2020",47603.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","HRV","Croatia","2021","2021",53826.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ARG","Argentina","2017","2017",177.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ARG","Argentina","2018","2018",252.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ARG","Argentina","2019","2019",376.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ARG","Argentina","2020","2020",527.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ARG","Argentina","2021","2021",813.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","HRV","Croatia","2017","2017",101.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","HRV","Croatia","2018","2018",103.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","HRV","Croatia","2019","2019",105.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","HRV","Croatia","2020","2020",106,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","HRV","Croatia","2021","2021",108.1,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","ROU","Romania","2017","2017",210147.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","ROU","Romania","2018","2018",243316,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","ROU","Romania","2019","2019",251017.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","ROU","Romania","2020","2020",251362.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","ROU","Romania","2021","2021",285404.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BGR","Bulgaria","2017","2017",1.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BGR","Bulgaria","2018","2018",1.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BGR","Bulgaria","2019","2019",1.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BGR","Bulgaria","2020","2020",1.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BGR","Bulgaria","2021","2021",1.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ROU","Romania","2017","2017",4.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ROU","Romania","2018","2018",3.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ROU","Romania","2019","2019",4.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ROU","Romania","2020","2020",4.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ROU","Romania","2021","2021",4.2,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","BGR","Bulgaria","2017","2017",13407.9,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","BGR","Bulgaria","2018","2018",13867.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","BGR","Bulgaria","2019","2019",14529.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","BGR","Bulgaria","2020","2020",14038.4,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","BGR","Bulgaria","2021","2021",15233.8,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","HRV","Croatia","2017","2017",13638.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","HRV","Croatia","2018","2018",15233.1,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","HRV","Croatia","2019","2019",15324.5,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","HRV","Croatia","2020","2020",14200.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","HRV","Croatia","2021","2021",17459.9,,
"CONVAICP","Purchasing Power Parities for actual individual consumption, US$","TXNUPPTX","National currency unit per US$, PPP","HRV","Croatia","2017","2017",0.5,,
"CONVAICP","Purchasing Power Parities for actual individual consumption, US$","TXNUPPTX","National currency unit per US$, PPP","HRV","Croatia","2018","2018",0.5,,
"CONVAICP","Purchasing Power Parities for actual individual consumption, US$","TXNUPPTX","National currency unit per US$, PPP","HRV","Croatia","2019","2019",0.4,,
"CONVAICP","Purchasing Power Parities for actual individual consumption, US$","TXNUPPTX","National currency unit per US$, PPP","HRV","Croatia","2020","2020",0.4,,
"CONVAICP","Purchasing Power Parities for actual individual consumption, US$","TXNUPPTX","National currency unit per US$, PPP","HRV","Croatia","2021","2021",0.5,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","ROU","Romania","2017","2017",792977.5,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","ROU","Romania","2018","2018",840786.3,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","ROU","Romania","2019","2019",873183.2,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","ROU","Romania","2020","2020",841071.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","ROU","Romania","2021","2021",889797.1,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","ROU","Romania","2017","2017",105.6,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","ROU","Romania","2018","2018",110.8,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","ROU","Romania","2019","2019",117.6,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","ROU","Romania","2020","2020",120.7,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","ROU","Romania","2021","2021",126.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","COL","Colombia","2017","2017",27083561,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","COL","Colombia","2018","2018",29058069,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","COL","Colombia","2019","2019",30108966,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","COL","Colombia","2020","2020",34865307,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","COL","Colombia","2021","2021",33612277.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CRI","Costa Rica","2017","2017",8891675,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CRI","Costa Rica","2018","2018",9347486,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CRI","Costa Rica","2019","2019",9846887,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CRI","Costa Rica","2020","2020",10894819,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CRI","Costa Rica","2021","2021",11085732.4,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2017","2017",105.7,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2018","2018",109.4,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2019","2019",110.6,,
"ECONAICO","Actual individual consumption (AIC)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2020","2020",111.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FRA","France","2017","2017",101,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FRA","France","2018","2018",102.3,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FRA","France","2019","2019",103.2,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FRA","France","2020","2020",106.2,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FRA","France","2021","2021",107.1,"P","Provisional value"
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","NOR","Norway","2017","2017",105.1,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","NOR","Norway","2018","2018",108.1,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","NOR","Norway","2019","2019",111.1,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","NOR","Norway","2020","2020",114.2,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","NOR","Norway","2021","2021",117.3,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LVA","Latvia","2017","2017",104.2,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LVA","Latvia","2018","2018",108,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LVA","Latvia","2019","2019",112.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LVA","Latvia","2020","2020",112.9,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LVA","Latvia","2021","2021",118.9,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","HRV","Croatia","2017","2017",100.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","HRV","Croatia","2018","2018",102.1,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","HRV","Croatia","2019","2019",103.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","HRV","Croatia","2020","2020",104.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","HRV","Croatia","2021","2021",107.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","IND","India","2017","2017",107.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","IND","India","2018","2018",112.1,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","IND","India","2019","2019",116.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","IND","India","2020","2020",121.9,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","ISL","Iceland","2017","2017",103.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","ISL","Iceland","2018","2018",107.2,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","ISL","Iceland","2019","2019",111.8,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","ISL","Iceland","2020","2020",116.3,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","ISL","Iceland","2021","2021",121.9,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","POL","Poland","2017","2017",101.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","POL","Poland","2018","2018",103.5,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","POL","Poland","2019","2019",106,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","POL","Poland","2020","2020",109.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","POL","Poland","2021","2021",115.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","MEX","Mexico","2017","2017",109.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","MEX","Mexico","2018","2018",114,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","MEX","Mexico","2019","2019",118.3,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","MEX","Mexico","2020","2020",123.2,"P","Provisional value"
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","MEX","Mexico","2021","2021",130.2,"P","Provisional value"
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","RUS","Russia","2017","2017",109.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","RUS","Russia","2018","2018",114.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","RUS","Russia","2019","2019",119.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LUX","Luxembourg","2017","2017",103.2,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LUX","Luxembourg","2018","2018",105,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LUX","Luxembourg","2019","2019",107.3,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LUX","Luxembourg","2020","2020",109.6,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","LUX","Luxembourg","2021","2021",110.9,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","SWE","Sweden","2017","2017",103.8,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","SWE","Sweden","2018","2018",106.8,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","SWE","Sweden","2019","2019",109.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","SWE","Sweden","2020","2020",111.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","SWE","Sweden","2021","2021",114,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","CHE","Switzerland","2017","2017",100.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","CHE","Switzerland","2018","2018",101.8,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","CHE","Switzerland","2019","2019",101.7,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","CHE","Switzerland","2020","2020",101.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","CHE","Switzerland","2021","2021",101.9,"P","Provisional value"
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FIN","Finland","2017","2017",100.5,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FIN","Finland","2018","2018",102,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FIN","Finland","2019","2019",103.3,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FIN","Finland","2020","2020",104.4,,
"ECONFCEX","Final Consumption Expenditure","INDICEIP","Price index (2015=100)","FIN","Finland","2021","2021",106.6,,
